1 7.6440215909e-01 -1.8344616587e-07 6.2971773158e-01 -1.3836516076e-01 7.6440274517e-01 -1.2691523084e-07 6.2971706050e-01 -1.3836497711e-01 7.6440271702e-01 -5.9800683235e-08 6.2971710604e-01 -1.3836492535e-01 7.6440255662e-01 -1.9344933290e-08 6.2971729957e-01 -1.3836493073e-01 7.6440243977e-01 -2.7684939562e-09 6.2971743758e-01 -1.3836494821e-01 7.6440238775e-01 1.2158279877e-09 6.2971749790e-01 -1.3836496105e-01 7.6440237535e-01 8.4353232158e-10 6.2971751160e-01 -1.3836496719e-01 7.6440237811e-01 -9.2707466412e-11 6.2971750782e-01 -1.3836496913e-01 7.6440238318e-01 -5.4720777349e-10 6.2971750163e-01 -1.3836496932e-01 7.6440238642e-01 -5.6723845481e-10 6.2971749774e-01 -1.3836496909e-01 7.6440238772e-01 -4.0924901730e-10 6.2971749620e-01 -1.3836496892e-01 7.6440238795e-01 -2.4284949047e-10 6.2971749593e-01 -1.3836496888e-01 7.6440238783e-01 -1.2781403470e-10 6.2971749608e-01 -1.3836496891e-01 7.6440238767e-01 -6.3870077646e-11 6.2971749625e-01 -1.3836496895e-01 7.6440238758e-01 -3.2921954801e-11 6.2971749635e-01 -1.3836496899e-01 7.6440238756e-01 0.0000000000e+00 6.2971749637e-01 -1.3836496903e-01 7.6440238756e-01 0.0000000000e+00 6.2971749637e-01 -1.3836496903e-01 7.6440238756e-01 0.0000000000e+00 6.2971749637e-01 -1.3836496903e-01 7.6440238756e-01 0.0000000000e+00 6.2971749637e-01 -1.3836496903e-01 7.6440238756e-01 0.0000000000e+00 6.2971749637e-01 -1.3836496903e-01 6.8987438584e-01 6.5194229397e-08 4.6511767496e-01 5.5474217453e-01 6.8987347898e-01 1.1428193079e-06 4.6511731103e-01 5.5474360742e-01 6.8987374704e-01 8.9491720385e-07 4.6511724758e-01 5.5474332726e-01 6.8987416812e-01 4.3705490784e-07 4.6511727531e-01 5.5474278037e-01 6.8987442892e-01 1.3592405347e-07 4.6511730587e-01 5.5474243042e-01 6.8987453009e-01 8.0184740852e-09 4.6511731930e-01 5.5474229334e-01 6.8987454626e-01 -2.1867744719e-08 4.6511732027e-01 5.5474227241e-01 6.8987453477e-01 -1.6227948823e-08 4.6511731654e-01 5.5474228983e-01 6.8987452210e-01 -5.7957266328e-09 4.6511731264e-01 5.5474230887e-01 6.8987451505e-01 3.0451085476e-10 4.6511731004e-01 5.5474231980e-01 6.8987451263e-01 2.1692940046e-09 4.6511730867e-01 5.5474232397e-01 6.8987451243e-01 1.9405502959e-09 4.6511730805e-01 5.5474232473e-01 6.8987451285e-01 1.1888880679e-09 4.6511730779e-01 5.5474232443e-01 6.8987451322e-01 5.8280245843e-10 4.6511730767e-01 5.5474232406e-01 6.8987451341e-01 2.4469129341e-10 4.6511730760e-01 5.5474232389e-01 6.8987451346e-01 9.8062340960e-11 4.6511730755e-01 5.5474232386e-01 6.8987451346e-01 4.7435198060e-11 4.6511730752e-01 5.5474232390e-01 6.8987451345e-01 3.2743090916e-11 4.6511730749e-01 5.5474232393e-01 6.8987451344e-01 2.7515434577e-11 4.6511730748e-01 5.5474232396e-01 6.8987451343e-01 0.0000000000e+00 4.6511730745e-01 5.5474232399e-01 3.2133983387e-01 -5.9325026419e-10 9.4617036863e-01 3.8760091587e-02 3.2134087405e-01 -1.2855297954e-06 9.4617002993e-01 3.8759735891e-02 3.2134078785e-01 -9.7968850339e-07 9.4617005256e-01 3.8759898150e-02 3.2134047527e-01 -4.4399863939e-07 9.4617014967e-01 3.8760118974e-02 3.2134025496e-01 -1.0628561374e-07 9.4617021881e-01 3.8760257714e-02 3.2134015930e-01 2.5514219984e-08 9.4617024889e-01 3.8760316598e-02 3.2134013778e-01 4.6183000788e-08 9.4617025558e-01 3.8760331723e-02 3.2134014385e-01 3.0361978145e-08 9.4617025354e-01 3.8760331024e-02 3.2134015362e-01 1.2958015825e-08 9.4617025036e-01 3.8760327874e-02 3.2134015970e-01 3.1010267886e-09 9.4617024836e-01 3.8760326201e-02 3.2134016208e-01 -4.9130035220e-10 9.4617024756e-01 3.8760326016e-02 3.2134016246e-01 -9.9818379548e-10 9.4617024741e-01 3.8760326486e-02 3.2134016220e-01 -5.8298208319e-10 9.4617024747e-01 3.8760327024e-02 3.2134016191e-01 -1.7045781544e-10 9.4617024756e-01 3.8760327406e-02 3.2134016174e-01 3.2433090902e-11 9.4617024761e-01 3.8760327622e-02 3.2134016168e-01 8.1054307774e-11 9.4617024762e-01 3.8760327727e-02 3.2134016168e-01 6.4585242413e-11 9.4617024762e-01 3.8760327774e-02 3.2134016169e-01 3.7276271444e-11 9.4617024762e-01 3.8760327796e-02 3.2134016170e-01 0.0000000000e+00 9.4617024761e-01 3.8760327838e-02 3.2134016170e-01 0.0000000000e+00 9.4617024761e-01 3.8760327838e-02 5.7547139388e-01 -3.8066653072e-07 2.8754335679e-01 -7.6560531137e-01 5.7547113246e-01 1.1518405262e-06 2.8754433678e-01 -7.6560513980e-01 5.7547126179e-01 9.6043921367e-07 2.8754412147e-01 -7.6560512346e-01 5.7547142325e-01 4.5684418000e-07 2.8754371501e-01 -7.6560515475e-01 5.7547151698e-01 1.1831881039e-07 2.8754344769e-01 -7.6560518470e-01 5.7547155094e-01 -2.0755539254e-08 2.8754333484e-01 -7.6560520156e-01 5.7547155490e-01 -4.6258123377e-08 2.8754330926e-01 -7.6560520818e-01 5.7547154992e-01 -3.2087801526e-08 2.8754331509e-01 -7.6560520974e-01 5.7547154514e-01 -1.4598323740e-08 2.8754332491e-01 -7.6560520964e-01 5.7547154264e-01 -4.1556428461e-09 2.8754333066e-01 -7.6560520936e-01 5.7547154185e-01 -5.4080939593e-11 2.8754333249e-01 -7.6560520927e-01 5.7547154183e-01 7.5398015307e-10 2.8754333238e-01 -7.6560520932e-01 5.7547154200e-01 4.7912235500e-10 2.8754333177e-01 -7.6560520943e-01 5.7547154214e-01 1.2095916496e-10 2.8754333126e-01 -7.6560520951e-01 5.7547154221e-01 -6.2636057751e-11 2.8754333098e-01 -7.6560520957e-01 5.7547154222e-01 -1.0283358421e-10 2.8754333086e-01 -7.6560520960e-01 5.7547154222e-01 -8.0607752510e-11 2.8754333082e-01 -7.6560520962e-01 5.7547154222e-01 -4.8659410079e-11 2.8754333081e-01 -7.6560520962e-01 5.7547154221e-01 0.0000000000e+00 2.8754333079e-01 -7.6560520964e-01 5.7547154221e-01 0.0000000000e+00 2.8754333079e-01 -7.6560520964e-01 9.1889310466e-01 -3.3633063953e-07 1.0320215578e-01 -3.8076866633e-01 9.1889236467e-01 -1.0133767014e-06 1.0320071048e-01 -3.8077084382e-01 9.1889256276e-01 -7.5016442763e-07 1.0320095420e-01 -3.8077029973e-01 9.1889289046e-01 -3.6783183072e-07 1.0320147594e-01 -3.8076936751e-01 9.1889309591e-01 -1.2393285090e-07 1.0320181515e-01 -3.8076877975e-01 9.1889317657e-01 -1.9454421946e-08 1.0320194990e-01 -3.8076854859e-01 9.1889319004e-01 7.6194659900e-09 1.0320197157e-01 -3.8076851020e-01 9.1889318133e-01 6.3807808111e-09 1.0320195527e-01 -3.8076853564e-01 9.1889317143e-01 6.2411330567e-10 1.0320193693e-01 -3.8076856451e-01 9.1889316587e-01 -2.5402203308e-09 1.0320192625e-01 -3.8076858082e-01 9.1889316393e-01 -3.0217117266e-09 1.0320192213e-01 -3.8076858661e-01 9.1889316375e-01 -2.2834539542e-09 1.0320192133e-01 -3.8076858726e-01 9.1889316408e-01 -1.3822999827e-09 1.0320192160e-01 -3.8076858641e-01 9.1889316437e-01 -7.3036831818e-10 1.0320192195e-01 -3.8076858561e-01 9.1889316451e-01 -3.6122595989e-10 1.0320192211e-01 -3.8076858521e-01 9.1889316456e-01 -1.8277928028e-10 1.0320192214e-01 -3.8076858510e-01 9.1889316456e-01 -1.0382085028e-10 1.0320192211e-01 -3.8076858511e-01 9.1889316455e-01 -6.8475598797e-11 1.0320192207e-01 -3.8076858514e-01 9.1889316454e-01 -5.0927911621e-11 1.0320192205e-01 -3.8076858517e-01 9.1889316453e-01 0.0000000000e+00 1.0320192202e-01 -3.8076858519e-01 9.6636139311e-01 -1.5095732824e-07 1.9778556184e-01 1.6439747393e-01 9.6636211548e-01 5.6387759586e-07 1.9778181937e-01 1.6439773016e-01 9.6636197679e-01 4.6150591185e-07 1.9778250354e-01 1.6439772230e-01 9.6636169901e-01 2.1678885583e-07 1.9778391680e-01 1.6439765493e-01 9.6636151792e-01 5.4586142928e-08 1.9778484349e-01 1.6439760449e-01 9.6636144423e-01 -1.1172937240e-08 1.9778522280e-01 1.6439758135e-01 9.6636143034e-01 -2.2675338170e-08 1.9778529567e-01 1.6439757531e-01 9.6636143709e-01 -1.5516269641e-08 1.9778526208e-01 1.6439757605e-01 9.6636144557e-01 -7.0063078266e-09 1.9778521902e-01 1.6439757799e-01 9.6636145051e-01 -1.9808746241e-09 1.9778519383e-01 1.6439757928e-01 9.6636145230e-01 -2.3938851901e-11 1.9778518465e-01 1.6439757978e-01 9.6636145251e-01 3.5507277824e-10 1.9778518355e-01 1.6439757986e-01 9.6636145225e-01 2.2112307718e-10 1.9778518488e-01 1.6439757979e-01 9.6636145200e-01 5.0965378458e-11 1.9778518617e-01 1.6439757971e-01 9.6636145187e-01 -3.4589025267e-11 1.9778518685e-01 1.6439757967e-01 9.6636145183e-01 -5.1875955193e-11 1.9778518707e-01 1.6439757965e-01 9.6636145183e-01 -4.0005874817e-11 1.9778518708e-01 1.6439757965e-01 9.6636145184e-01 -2.4068697939e-11 1.9778518704e-01 1.6439757965e-01 9.6636145185e-01 0.0000000000e+00 1.9778518698e-01 1.6439757965e-01 9.6636145185e-01 0.0000000000e+00 1.9778518698e-01 1.6439757965e-01 8.1776349763e-01 -1.1170109503e-08 -2.0119038817e-01 5.3924511093e-01 8.1776104537e-01 2.8581702703e-06 -2.0119555999e-01 5.3924690014e-01 8.1776156070e-01 2.2273275204e-06 -2.0119454583e-01 5.3924649703e-01 8.1776253798e-01 1.0530714210e-06 -2.0119254685e-01 5.3924576082e-01 8.1776316857e-01 2.9248482267e-07 -2.0119125129e-01 5.3924528792e-01 8.1776342284e-01 -1.8707677847e-08 -2.0119072904e-01 5.3924509716e-01 8.1776346939e-01 -8.0404524188e-08 -2.0119063490e-01 5.3924506169e-01 8.1776344505e-01 -5.5524954602e-08 -2.0119068687e-01 5.3924507922e-01 8.1776341529e-01 -2.2533192727e-08 -2.0119074967e-01 5.3924510092e-01 8.1776339813e-01 -3.4845052715e-09 -2.0119078604e-01 5.3924511336e-01 8.1776339196e-01 3.0907229868e-09 -2.0119079937e-01 5.3924511774e-01 8.1776339128e-01 3.4725136672e-09 -2.0119080114e-01 5.3924511813e-01 8.1776339221e-01 2.1052470214e-09 -2.0119079942e-01 5.3924511736e-01 8.1776339308e-01 8.9833838734e-10 -2.0119079772e-01 5.3924511666e-01 8.1776339354e-01 2.5405803578e-10 -2.0119079684e-01 5.3924511630e-01 8.1776339368e-01 2.0410919784e-11 -2.0119079658e-01 5.3924511618e-01 8.1776339369e-01 -2.0932317420e-11 -2.0119079660e-01 5.3924511617e-01 8.1776339366e-01 -6.0372688958e-12 -2.0119079668e-01 5.3924511618e-01 8.1776339363e-01 9.3765585108e-12 -2.0119079673e-01 5.3924511620e-01 8.1776339362e-01 0.0000000000e+00 -2.0119079678e-01 5.3924511620e-01 3.9470008491e-01 2.0414095242e-07 -2.4155273893e-01 8.8648977280e-01 3.9469532190e-01 9.5031747941e-07 -2.4155374663e-01 8.8649161889e-01 3.9469635183e-01 7.0470288884e-07 -2.4155362605e-01 8.8649119318e-01 3.9469827233e-01 3.3062046446e-07 -2.4155331337e-01 8.8649042331e-01 3.9469950746e-01 9.5630499079e-08 -2.4155311249e-01 8.8648992812e-01 3.9470000400e-01 1.4371097745e-10 -2.4155303872e-01 8.8648972714e-01 3.9470009403e-01 -1.9633293252e-08 -2.4155303365e-01 8.8648968844e-01 3.9470004582e-01 -1.3396055062e-08 -2.4155304975e-01 8.8648970551e-01 3.9469998739e-01 -4.6012089633e-09 -2.4155306490e-01 8.8648972740e-01 3.9469995381e-01 2.7619242922e-10 -2.4155307370e-01 8.8648973996e-01 3.9469994177e-01 1.6959047250e-09 -2.4155307746e-01 8.8648974429e-01 3.9469994046e-01 1.4801033668e-09 -2.4155307862e-01 8.8648974456e-01 3.9469994229e-01 8.8398116187e-10 -2.4155307883e-01 8.8648974369e-01 3.9469994402e-01 4.1902195170e-10 -2.4155307885e-01 8.8648974291e-01 3.9469994491e-01 1.6755927851e-10 -2.4155307889e-01 8.8648974250e-01 3.9469994519e-01 6.3164440920e-11 -2.4155307897e-01 8.8648974236e-01 3.9469994519e-01 2.9865347308e-11 -2.4155307904e-01 8.8648974234e-01 3.9469994513e-01 2.1621037633e-11 -2.4155307910e-01 8.8648974235e-01 3.9469994509e-01 1.8983467620e-11 -2.4155307913e-01 8.8648974236e-01 3.9469994507e-01 1.6887189430e-11 -2.4155307915e-01 8.8648974236e-01 2.5785306214e-01 -3.2129878022e-07 -7.4224108999e-01 -6.1853857008e-01 2.5785097151e-01 4.4184597810e-06 -7.4224069250e-01 -6.1853991858e-01 2.5785134941e-01 3.4807738769e-06 -7.4224076532e-01 -6.1853967366e-01 2.5785213526e-01 1.6359374606e-06 -7.4224091338e-01 -6.1853916840e-01 2.5785265097e-01 4.3671210676e-07 -7.4224100889e-01 -6.1853883881e-01 2.5785286209e-01 -5.0424086455e-08 -7.4224104661e-01 -6.1853870554e-01 2.5785290259e-01 -1.4189374848e-07 -7.4224105258e-01 -6.1853868148e-01 2.5785288382e-01 -9.7147123135e-08 -7.4224104796e-01 -6.1853869485e-01 2.5785285977e-01 -4.1111384983e-08 -7.4224104282e-01 -6.1853871104e-01 2.5785284570e-01 -8.5957667429e-09 -7.4224103985e-01 -6.1853872048e-01 2.5785284055e-01 3.1530760780e-09 -7.4224103871e-01 -6.1853872399e-01 2.5785283992e-01 4.4878335617e-09 -7.4224103850e-01 -6.1853872450e-01 2.5785284065e-01 2.7249179478e-09 -7.4224103859e-01 -6.1853872410e-01 2.5785284136e-01 1.0455092031e-09 -7.4224103868e-01 -6.1853872368e-01 2.5785284174e-01 1.6605045874e-10 -7.4224103873e-01 -6.1853872347e-01 2.5785284186e-01 -1.1569991681e-10 -7.4224103874e-01 -6.1853872341e-01 2.5785284186e-01 -1.2588267707e-10 -7.4224103873e-01 -6.1853872341e-01 2.5785284184e-01 -6.8750809253e-11 -7.4224103872e-01 -6.1853872344e-01 2.5785284181e-01 0.0000000000e+00 -7.4224103871e-01 -6.1853872347e-01 2.5785284181e-01 0.0000000000e+00 -7.4224103871e-01 -6.1853872347e-01 7.2402653324e-01 -3.7779949032e-07 -4.4247397014e-01 -5.2915249684e-01 7.2402302481e-01 1.8048006635e-06 -4.4247471403e-01 -5.2915667527e-01 7.2402377493e-01 1.4473992756e-06 -4.4247458124e-01 -5.2915575995e-01 7.2402518300e-01 6.6805619546e-07 -4.4247431204e-01 -5.2915405844e-01 7.2402608975e-01 1.6009866670e-07 -4.4247414172e-01 -5.2915296018e-01 7.2402645472e-01 -4.1981208431e-08 -4.4247407765e-01 -5.2915251438e-01 7.2402652115e-01 -7.4561662179e-08 -4.4247407067e-01 -5.2915242932e-01 7.2402648591e-01 -5.0116567210e-08 -4.4247408171e-01 -5.2915246830e-01 7.2402644306e-01 -2.2546193076e-08 -4.4247409262e-01 -5.2915251782e-01 7.2402641840e-01 -6.4728289586e-09 -4.4247409886e-01 -5.2915254634e-01 7.2402640955e-01 -2.3927762827e-10 -4.4247410137e-01 -5.2915255635e-01 7.2402640857e-01 9.8842693409e-10 -4.4247410199e-01 -5.2915255717e-01 7.2402640992e-01 5.9928958572e-10 -4.4247410198e-01 -5.2915255534e-01 7.2402641118e-01 9.4596728867e-11 -4.4247410189e-01 -5.2915255369e-01 7.2402641184e-01 -1.5004694787e-10 -4.4247410185e-01 -5.2915255281e-01 7.2402641204e-01 -1.8764000243e-10 -4.4247410187e-01 -5.2915255252e-01 7.2402641205e-01 -1.4009350074e-10 -4.4247410191e-01 -5.2915255248e-01 7.2402641200e-01 -8.4306231292e-11 -4.4247410194e-01 -5.2915255252e-01 7.2402641197e-01 -4.8352752576e-11 -4.4247410196e-01 -5.2915255255e-01 7.2402641195e-01 0.0000000000e+00 -4.4247410199e-01 -5.2915255255e-01 9.4669639166e-01 -2.4074819124e-07 -3.2188683783e-01 -1.2442091761e-02 9.4669431718e-01 8.2244478377e-07 -3.2189281990e-01 -1.2445172690e-02 9.4669474212e-01 6.6061200587e-07 -3.2189159688e-01 -1.2444481004e-02 9.4669556037e-01 2.9599357328e-07 -3.2188923930e-01 -1.2443215154e-02 9.4669608989e-01 6.0602351545e-08 -3.2188771339e-01 -1.2442401681e-02 9.4669630398e-01 -3.0056417931e-08 -3.2188709643e-01 -1.2442073415e-02 9.4669634350e-01 -4.1538375860e-08 -3.2188698254e-01 -1.2442012286e-02 9.4669632326e-01 -2.7332891756e-08 -3.2188704090e-01 -1.2442042372e-02 9.4669629833e-01 -1.2710748508e-08 -3.2188711280e-01 -1.2442079681e-02 9.4669628391e-01 -4.2266711152e-09 -3.2188715437e-01 -1.2442101091e-02 9.4669627871e-01 -7.9807367609e-10 -3.2188716936e-01 -1.2442108625e-02 9.4669627812e-01 5.0489200173e-11 -3.2188717108e-01 -1.2442109286e-02 9.4669627890e-01 2.3887411105e-11 -3.2188716885e-01 -1.2442107967e-02 9.4669627964e-01 -1.1762314176e-10 -3.2188716672e-01 -1.2442106768e-02 9.4669628002e-01 -1.7190344009e-10 -3.2188716562e-01 -1.2442106140e-02 9.4669628014e-01 -1.5099838474e-10 -3.2188716527e-01 -1.2442105931e-02 9.4669628014e-01 -1.0469198849e-10 -3.2188716526e-01 -1.2442105912e-02 9.4669628012e-01 -6.4201343376e-11 -3.2188716534e-01 -1.2442105944e-02 9.4669628010e-01 -3.9452121665e-11 -3.2188716540e-01 -1.2442105968e-02 9.4669628009e-01 0.0000000000e+00 -3.2188716543e-01 -1.2442105976e-02 6.4471336970e-01 -1.3679454966e-07 -7.4662582010e-01 1.6399559656e-01 6.4470816692e-01 3.5101126351e-06 -7.4663077149e-01 1.6399350767e-01 6.4470923683e-01 2.7400158577e-06 -7.4662975430e-01 1.6399393261e-01 6.4471129221e-01 1.2819663613e-06 -7.4662779948e-01 1.6399475217e-01 6.4471262173e-01 3.4035172726e-07 -7.4662653519e-01 1.6399528142e-01 6.4471315905e-01 -4.0306389734e-08 -7.4662602448e-01 1.6399549422e-01 6.4471325812e-01 -1.1096772627e-07 -7.4662593055e-01 1.6399553234e-01 6.4471320724e-01 -7.5528513758e-08 -7.4662597917e-01 1.6399551104e-01 6.4471314460e-01 -3.1663187027e-08 -7.4662603888e-01 1.6399548544e-01 6.4471310841e-01 -6.3638303978e-09 -7.4662607338e-01 1.6399547067e-01 6.4471309537e-01 2.6799829991e-09 -7.4662608582e-01 1.6399546528e-01 6.4471309389e-01 3.6222945224e-09 -7.4662608725e-01 1.6399546459e-01 6.4471309584e-01 2.1868275165e-09 -7.4662608541e-01 1.6399546531e-01 6.4471309769e-01 8.4600917793e-10 -7.4662608365e-01 1.6399546602e-01 6.4471309865e-01 1.4584512177e-10 -7.4662608274e-01 1.6399546638e-01 6.4471309896e-01 -8.0372569952e-11 -7.4662608246e-01 1.6399546649e-01 6.4471309896e-01 -9.1618124774e-11 -7.4662608245e-01 1.6399546648e-01 6.4471309890e-01 -4.9046468860e-11 -7.4662608252e-01 1.6399546645e-01 6.4471309885e-01 -1.6601084181e-11 -7.4662608256e-01 1.6399546643e-01 6.4471309882e-01 0.0000000000e+00 -7.4662608260e-01 1.6399546641e-01 
